Label,SMS,lenght,Tokens,lemmatized_text,SMS_without_stopwords
0,congratulations ore mo owo re wa. enjoy it and i wish you many happy moments to and fro wherever you gone,103,"['congratulations', 'ore', 'mo', 'owo', 're', 'wa', '.', 'enjoy', 'it', 'and', 'i', 'wish', 'you', 'many', 'happy', 'moments', 'to', 'and', 'fro', 'wherever', 'you', 'gone']","['congratulation', 'ore', 'mo', 'owo', 're', 'wa', '.', 'enjoy', 'it', 'and', 'I', 'wish', 'you', 'many', 'happy', 'moment', 'to', 'and', 'fro', 'wherever', 'you', 'go']","['congratulation', 'ore', 'mo', 'owo', 'wa', '.', 'enjoy', 'wish', 'many', 'happy', 'moment', 'fro', 'wherever', 'go']"
0,so do you have samus shoulders yet,34,"['so', 'do', 'you', 'have', 'samus', 'shoulders', 'yet']","['so', 'do', 'you', 'have', 'samus', 'shoulder', 'yet']","['samus', 'shoulder', 'yet']"
0,what time you think you'will have it? need to know when i should be near campus,77,"['what', 'time', 'you', 'think', ""you'will"", 'have', 'it', '?', 'need', 'to', 'know', 'when', 'i', 'should', 'be', 'near', 'campus']","['what', 'time', 'you', 'think', ""you'will"", 'have', 'it', '?', 'need', 'to', 'know', 'when', 'I', 'should', 'be', 'near', 'campus']","['time', 'think', ""you'will"", '?', 'need', 'know', 'near', 'campus']"
1,"dear matthew please call 09063440451 from a landline, your complimentary for*lux tenerife holiday or £1000 cash await collection. ppm150 sae tandcs box334 sk38xh.",158,"['dear', 'matthew', 'please', 'call', '09063440451', 'from', 'a', 'landline', ',', 'your', 'complimentary', 'for', '*', 'lux', 'tenerife', 'holiday', 'or', '£1000', 'cash', 'await', 'collection', '.', 'ppm150', 'sae', 'tandcs', 'box334', 'sk38xh', '.']","['dear', 'matthew', 'please', 'call', '09063440451', 'from', 'a', 'landline', ',', 'your', 'complimentary', 'for', '*', 'lux', 'tenerife', 'holiday', 'or', '£', '1000', 'cash', 'await', 'collection', '.', 'ppm150', 'sae', 'tandcs', 'box334', 'sk38xh', '.']","['dear', 'matthew', 'please', 'call', '09063440451', 'landline', ',', 'complimentary', '*', 'lux', 'tenerife', 'holiday', '£', '1000', 'cash', 'await', 'collection', '.', 'ppm150', 'sae', 'tandcs', 'box334', 'sk38xh', '.']"
0,then dun wear jeans lot...,26,"['then', 'dun', 'wear', 'jeans', 'lot', '...']","['then', 'dun', 'wear', 'jeans', 'lot', '...']","['dun', 'wear', 'jeans', 'lot', '...']"
0,"since when, which side, any fever, any vomitin.",47,"['since', 'when', ',', 'which', 'side', ',', 'any', 'fever', ',', 'any', 'vomitin', '.']","['since', 'when', ',', 'which', 'side', ',', 'any', 'fever', ',', 'any', 'vomitin', '.']","['since', ',', 'side', ',', 'fever', ',', 'vomitin', '.']"
0,k:)k.are you in college?,24,"['k', ':', ')', 'k.are', 'you', 'in', 'college', '?']","['k', ':', ')', 'k.are', 'you', 'in', 'college', '?']","['k', ':', ')', 'k.are', 'college', '?']"
1,"urgent! call 09061749602 from landline. your complimentary for* tenerife holiday or £10,000 cash await collection sae tandcs box 528 hp20 1yf 150ppm 18+",148,"['urgent', '!', 'call', '09061749602', 'from', 'landline', '.', 'your', 'complimentary', 'for', '*', 'tenerife', 'holiday', 'or', '£10,000', 'cash', 'await', 'collection', 'sae', 'tandcs', 'box', '528', 'hp20', '1yf', '150ppm', '18+']","['urgent', '!', 'call', '09061749602', 'from', 'landline', '.', 'your', 'complimentary', 'for', '*', 'tenerife', 'holiday', 'or', '£', '10,000', 'cash', 'await', 'collection', 'sae', 'tandcs', 'box', '528', 'hp20', '1yf', '150ppm', '18', '+']","['urgent', '!', 'call', '09061749602', 'landline', '.', 'complimentary', '*', 'tenerife', 'holiday', '£', '10,000', 'cash', 'await', 'collection', 'sae', 'tandcs', 'box', '528', 'hp20', '1yf', '150ppm', '18', '+']"
0,better. made up for friday and stuffed myself like a pig yesterday. now i feel bleh. but at least it is not writhing pain kind of bleh.,133,"['better', '.', 'made', 'up', 'for', 'friday', 'and', 'stuffed', 'myself', 'like', 'a', 'pig', 'yesterday', '.', 'now', 'i', 'feel', 'bleh', '.', 'but', 'at', 'least', 'it', 'is', 'not', 'writhing', 'pain', 'kind', 'of', 'bleh', '.']","['well', '.', 'make', 'up', 'for', 'friday', 'and', 'stuff', 'myself', 'like', 'a', 'pig', 'yesterday', '.', 'now', 'I', 'feel', 'bleh', '.', 'but', 'at', 'least', 'it', 'be', 'not', 'writhe', 'pain', 'kind', 'of', 'bleh', '.']","['well', '.', 'make', 'friday', 'stuff', 'like', 'pig', 'yesterday', '.', 'feel', 'bleh', '.', 'least', 'writhe', 'pain', 'kind', 'bleh', '.']"
0,no we sell it all so we'will have tons if coins. then sell our coins to someone thru paypal. voila! money back in life pockets:),126,"['no', 'we', 'sell', 'it', 'all', 'so', ""we'will"", 'have', 'tons', 'if', 'coins', '.', 'then', 'sell', 'our', 'coins', 'to', 'someone', 'thru', 'paypal', '.', 'voila', '!', 'money', 'back', 'in', 'life', 'pockets', ':', ')']","['no', 'we', 'sell', 'it', 'all', 'so', ""we'will"", 'have', 'ton', 'if', 'coin', '.', 'then', 'sell', 'our', 'coin', 'to', 'someone', 'thru', 'paypal', '.', 'voila', '!', 'money', 'back', 'in', 'life', 'pocket', ':', ')']","['sell', ""we'will"", 'ton', 'coin', '.', 'sell', 'coin', 'someone', 'thru', 'paypal', '.', 'voila', '!', 'money', 'back', 'life', 'pocket', ':', ')']"
0,theyre doing it to lots of places. only hospitals and medical places are safe.,78,"['theyre', 'doing', 'it', 'to', 'lots', 'of', 'places', '.', 'only', 'hospitals', 'and', 'medical', 'places', 'are', 'safe', '.']","['they', 're', 'do', 'it', 'to', 'lot', 'of', 'place', '.', 'only', 'hospital', 'and', 'medical', 'place', 'be', 'safe', '.']","['lot', 'place', '.', 'hospital', 'medical', 'place', 'safe', '.']"
1,how about getting in touch with folks waiting for company? just text back your name and age to opt in! enjoy the community (150p/sms),132,"['how', 'about', 'getting', 'in', 'touch', 'with', 'folks', 'waiting', 'for', 'company', '?', 'just', 'text', 'back', 'your', 'name', 'and', 'age', 'to', 'opt', 'in', '!', 'enjoy', 'the', 'community', '(', '150p/sms', ')']","['how', 'about', 'get', 'in', 'touch', 'with', 'folk', 'wait', 'for', 'company', '?', 'just', 'text', 'back', 'your', 'name', 'and', 'age', 'to', 'opt', 'in', '!', 'enjoy', 'the', 'community', '(', '150p', '/', 'sms', ')']","['get', 'touch', 'folk', 'wait', 'company', '?', 'text', 'back', 'name', 'age', 'opt', '!', 'enjoy', 'community', '(', '150p', '/', 'sms', ')']"
0,and also i've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed,116,"['and', 'also', 'i', ""'ve"", 'sorta', 'blown', 'him', 'off', 'a', 'couple', 'times', 'recently', 'so', 'id', 'rather', 'not', 'text', 'him', 'out', 'of', 'the', 'blue', 'looking', 'for', 'weed']","['and', 'also', 'I', ""'"", 've', 'sorta', 'blow', 'he', 'off', 'a', 'couple', 'time', 'recently', 'so', 'I', 'd', 'rather', 'not', 'text', 'he', 'out', 'of', 'the', 'blue', 'look', 'for', 'weed']","['also', ""'"", 'sorta', 'blow', 'couple', 'time', 'recently', 'rather', 'text', 'blue', 'look', 'weed']"
0,"i sent my scores to sophas and i had to do secondary application for a few schools. i think if you are thinking of applying, do a research on cost also. contact joke ogunrinde, her school is one me the less expensive ones",221,"['i', 'sent', 'my', 'scores', 'to', 'sophas', 'and', 'i', 'had', 'to', 'do', 'secondary', 'application', 'for', 'a', 'few', 'schools', '.', 'i', 'think', 'if', 'you', 'are', 'thinking', 'of', 'applying', ',', 'do', 'a', 'research', 'on', 'cost', 'also', '.', 'contact', 'joke', 'ogunrinde', ',', 'her', 'school', 'is', 'one', 'me', 'the', 'less', 'expensive', 'ones']","['I', 'send', 'my', 'score', 'to', 'sophas', 'and', 'I', 'have', 'to', 'do', 'secondary', 'application', 'for', 'a', 'few', 'school', '.', 'I', 'think', 'if', 'you', 'be', 'think', 'of', 'apply', ',', 'do', 'a', 'research', 'on', 'cost', 'also', '.', 'contact', 'joke', 'ogunrinde', ',', 'her', 'school', 'be', 'one', 'I', 'the', 'less', 'expensive', 'one']","['send', 'score', 'sophas', 'secondary', 'application', 'school', '.', 'think', 'think', 'apply', ',', 'research', 'cost', 'also', '.', 'contact', 'joke', 'ogunrinde', ',', 'school', 'one', 'less', 'expensive', 'one']"
0,i can not wait to see you! how were the photos were useful? :),59,"['i', 'can', 'not', 'wait', 'to', 'see', 'you', '!', 'how', 'were', 'the', 'photos', 'were', 'useful', '?', ':', ')']","['I', 'can', 'not', 'wait', 'to', 'see', 'you', '!', 'how', 'be', 'the', 'photo', 'be', 'useful', '?', ':', ')']","['wait', 'see', '!', 'photo', 'useful', '?', ':', ')']"
1,your cash-balance is currently 500 pounds - to maximize your cash-in now send gone to 86688 only 150p/message. cc: 08718720201 purchase order box 114/14 tcr/w1,137,"['your', 'cash-balance', 'is', 'currently', '500', 'pounds', '-', 'to', 'maximize', 'your', 'cash-in', 'now', 'send', 'gone', 'to', '86688', 'only', '150p/message', '.', 'cc', ':', '08718720201', 'purchase', 'order', 'box', '114/14', 'tcr/w1']","['your', 'cash', '-', 'balance', 'be', 'currently', '500', 'pound', '-', 'to', 'maximize', 'your', 'cash', '-', 'in', 'now', 'send', 'go', 'to', '86688', 'only', '150p', '/', 'message', '.', 'cc', ':', '08718720201', 'purchase', 'order', 'box', '114/14', 'tcr', '/', 'w1']","['cash', '-', 'balance', 'currently', '500', 'pound', '-', 'maximize', 'cash', '-', 'send', 'go', '86688', '150p', '/', 'message', '.', 'cc', ':', '08718720201', 'purchase', 'order', 'box', '114/14', 'tcr', '/', 'w1']"
0,hey i booked the kb on sat already... what other lessons are we going for ah? keep your sat night free we need to meet and confirm our lodging ,143,"['hey', 'i', 'booked', 'the', 'kb', 'on', 'sat', 'already', '...', 'what', 'other', 'lessons', 'are', 'we', 'going', 'for', 'ah', '?', 'keep', 'your', 'sat', 'night', 'free', 'we', 'need', 'to', 'meet', 'and', 'confirm', 'our', 'lodging']","['hey', 'I', 'book', 'the', 'kb', 'on', 'sit', 'already', '...', 'what', 'other', 'lesson', 'be', 'we', 'go', 'for', 'ah', '?', 'keep', 'your', 'sat', 'night', 'free', 'we', 'need', 'to', 'meet', 'and', 'confirm', 'our', 'lodging']","['hey', 'book', 'kb', 'sit', 'already', '...', 'lesson', 'go', 'ah', '?', 'keep', 'sat', 'night', 'free', 'need', 'meet', 'confirm', 'lodging']"
0,chk in your belovd ms dict,24,"['chk', 'in', 'your', 'belovd', 'ms', 'dict']","['chk', 'in', 'your', 'belovd', 'ms', 'dict']","['chk', 'belovd', 'ms', 'dict']"
0,is that what time you want me to come?,38,"['is', 'that', 'what', 'time', 'you', 'want', 'me', 'to', 'come', '?']","['be', 'that', 'what', 'time', 'you', 'want', 'I', 'to', 'come', '?']","['time', 'want', 'come', '?']"
0,"awesome, lemme know whenever you're around",42,"['awesome', ',', 'lem', 'me', 'know', 'whenever', 'you', ""'re"", 'around']","['awesome', ',', 'lem', 'I', 'know', 'whenever', 'you', 'be', 'around']","['awesome', ',', 'lem', 'know', 'whenever', 'around']"
0,shb b ok lot... thanx...,24,"['shb', 'b', 'ok', 'lot', '...', 'thanx', '...']","['shb', 'b', 'ok', 'lot', '...', 'thanx', '...']","['shb', 'b', 'ok', 'lot', '...', 'thanx', '...']"
0,"beautiful truth against gravity.. read carefully: ""our heart feels light when someone is in it.. but it feels very heavy when someone leaves it.."" good night",157,"['beautiful', 'truth', 'against', 'gravity', '..', 'read', 'carefully', ':', '``', 'our', 'heart', 'feels', 'light', 'when', 'someone', 'is', 'in', 'it', '..', 'but', 'it', 'feels', 'very', 'heavy', 'when', 'someone', 'leaves', 'it', '..', ""''"", 'good', 'night']","['beautiful', 'truth', 'against', 'gravity', '..', 'read', 'carefully', ':', '`', '`', 'our', 'heart', 'feel', 'light', 'when', 'someone', 'be', 'in', 'it', '..', 'but', 'it', 'feel', 'very', 'heavy', 'when', 'someone', 'leave', 'it', '..', ""''"", 'good', 'night']","['beautiful', 'truth', 'gravity', '..', 'read', 'carefully', ':', '`', '`', 'heart', 'feel', 'light', 'someone', '..', 'feel', 'heavy', 'someone', 'leave', '..', ""''"", 'good', 'night']"
0,also remember to get dobbyis bowl from your car,47,"['also', 'remember', 'to', 'get', 'dobbyis', 'bowl', 'from', 'your', 'car']","['also', 'remember', 'to', 'get', 'dobbyis', 'bowl', 'from', 'your', 'car']","['also', 'remember', 'get', 'dobbyis', 'bowl', 'car']"
1,filthy stories and girls waiting for your,41,"['filthy', 'stories', 'and', 'girls', 'waiting', 'for', 'your']","['filthy', 'story', 'and', 'girl', 'wait', 'for', 'your']","['filthy', 'story', 'girl', 'wait']"
0,sorry i now then c your message... yar lot so poor thing... but only for one night... tmr you'will have a brand new room to sleep in...,122,"['sorry', 'i', 'now', 'then', 'c', 'your', 'message', '...', 'yar', 'lot', 'so', 'poor', 'thing', '...', 'but', 'only', 'for', 'one', 'night', '...', 'tmr', ""you'will"", 'have', 'a', 'brand', 'new', 'room', 'to', 'sleep', 'in', '...']","['sorry', 'I', 'now', 'then', 'c', 'your', 'message', '...', 'yar', 'lot', 'so', 'poor', 'thing', '...', 'but', 'only', 'for', 'one', 'night', '...', 'tmr', ""you'will"", 'have', 'a', 'brand', 'new', 'room', 'to', 'sleep', 'in', '...']","['sorry', 'c', 'message', '...', 'yar', 'lot', 'poor', 'thing', '...', 'one', 'night', '...', 'tmr', ""you'will"", 'brand', 'new', 'room', 'sleep', '...']"
0,"love isn't a decision, it is a feeling. if we could decide who to love, then, life would be much simpler, but then less magical",126,"['love', 'is', ""n't"", 'a', 'decision', ',', 'it', 'is', 'a', 'feeling', '.', 'if', 'we', 'could', 'decide', 'who', 'to', 'love', ',', 'then', ',', 'life', 'would', 'be', 'much', 'simpler', ',', 'but', 'then', 'less', 'magical']","['love', 'be', 'not', 'a', 'decision', ',', 'it', 'be', 'a', 'feeling', '.', 'if', 'we', 'could', 'decide', 'who', 'to', 'love', ',', 'then', ',', 'life', 'would', 'be', 'much', 'simple', ',', 'but', 'then', 'less', 'magical']","['love', 'decision', ',', 'feeling', '.', 'could', 'decide', 'love', ',', ',', 'life', 'would', 'much', 'simple', ',', 'less', 'magical']"
0,welp apparently he retired,26,"['welp', 'apparently', 'he', 'retired']","['welp', 'apparently', 'he', 'retire']","['welp', 'apparently', 'retire']"
0,my sort code is  and acc no is . the bank is natwest. can you reply to confirm i've sent this to the right person!,114,"['my', 'sort', 'code', 'is', 'and', 'acc', 'no', 'is', '.', 'the', 'bank', 'is', 'natwest', '.', 'can', 'you', 'reply', 'to', 'confirm', 'i', ""'ve"", 'sent', 'this', 'to', 'the', 'right', 'person', '!']","['my', 'sort', 'code', 'be', 'and', 'acc', 'no', 'be', '.', 'the', 'bank', 'be', 'natwest', '.', 'can', 'you', 'reply', 'to', 'confirm', 'I', ""'"", 've', 'send', 'this', 'to', 'the', 'right', 'person', '!']","['sort', 'code', 'acc', '.', 'bank', 'natwest', '.', 'reply', 'confirm', ""'"", 'send', 'right', 'person', '!']"
0,where @,7,"['where', '@']","['where', '@']",['@']
0,you sure you can't take any sick time?,34,"['you', 'sure', 'you', 'ca', ""n't"", 'take', 'any', 'sick', 'time', '?']","['you', 'sure', 'you', 'can', 'not', 'take', 'any', 'sick', 'time', '?']","['sure', 'take', 'sick', 'time', '?']"
1,urgent! we are trying to contact you. todays draw shows that you have won a £800 prize guaranteed. call 09050001808 from land line. claim m95. valid12hrs only,156,"['urgent', '!', 'we', 'are', 'trying', 'to', 'contact', 'you', '.', 'todays', 'draw', 'shows', 'that', 'you', 'have', 'won', 'a', '£800', 'prize', 'guaranteed', '.', 'call', '09050001808', 'from', 'land', 'line', '.', 'claim', 'm95', '.', 'valid12hrs', 'only']","['urgent', '!', 'we', 'be', 'try', 'to', 'contact', 'you', '.', 'today', 'draw', 'show', 'that', 'you', 'have', 'win', 'a', '£', '800', 'prize', 'guarantee', '.', 'call', '09050001808', 'from', 'land', 'line', '.', 'claim', 'm95', '.', 'valid12hrs', 'only']","['urgent', '!', 'try', 'contact', '.', 'today', 'draw', 'show', 'win', '£', '800', 'prize', 'guarantee', '.', 'call', '09050001808', 'land', 'line', '.', 'claim', 'm95', '.', 'valid12hrs']"
0,yo chad which gymnastics class do you wanna take? the site says christians class is full..,90,"['yo', 'chad', 'which', 'gymnastics', 'class', 'do', 'you', 'wan', 'na', 'take', '?', 'the', 'site', 'says', 'christians', 'class', 'is', 'full', '..']","['yo', 'chad', 'which', 'gymnastics', 'class', 'do', 'you', 'wan', 'na', 'take', '?', 'the', 'site', 'say', 'christians', 'class', 'be', 'full', '..']","['yo', 'chad', 'gymnastics', 'class', 'wan', 'na', 'take', '?', 'site', 'say', 'christians', 'class', 'full', '..']"
0,or better still can you catch her and let ask her if she can sell    for me.,85,"['or', 'better', 'still', 'can', 'you', 'catch', 'her', 'and', 'let', 'ask', 'her', 'if', 'she', 'can', 'sell', '&', 'let', ';', '#', '&', 'get', ';', 'for', 'me', '.']","['or', 'well', 'still', 'can', 'you', 'catch', 'she', 'and', 'let', 'ask', 'she', 'if', 'she', 'can', 'sell', '&', 'let', ';', '#', '&', 'get', ';', 'for', 'I', '.']","['well', 'still', 'catch', 'let', 'ask', 'sell', '&', 'let', ';', '#', '&', 'get', ';', '.']"
0,i am not sure about night menu. . . i know only about noon menu,63,"['i', 'am', 'not', 'sure', 'about', 'night', 'menu', '.', '.', '.', 'i', 'know', 'only', 'about', 'noon', 'menu']","['I', 'be', 'not', 'sure', 'about', 'night', 'menu', '.', '.', '.', 'I', 'know', 'only', 'about', 'noon', 'menu']","['sure', 'night', 'menu', '.', '.', '.', 'know', 'noon', 'menu']"
0,what do you want when i come back?.a beautiful necklace as a token of my heart for you.that is what i will give but only to my wife of my liking.be that and see..no one can give you that.do not call me.i will wait till i come.,220,"['what', 'do', 'you', 'want', 'when', 'i', 'come', 'back', '?', '.a', 'beautiful', 'necklace', 'as', 'a', 'token', 'of', 'my', 'heart', 'for', 'you.that', 'is', 'what', 'i', 'will', 'give', 'but', 'only', 'to', 'my', 'wife', 'of', 'my', 'liking.be', 'that', 'and', 'see', '..', 'no', 'one', 'can', 'give', 'you', 'that.do', 'not', 'call', 'me.i', 'will', 'wait', 'till', 'i', 'come', '.']","['what', 'do', 'you', 'want', 'when', 'I', 'come', 'back', '?', '.a', 'beautiful', 'necklace', 'as', 'a', 'token', 'of', 'my', 'heart', 'for', 'you.that', 'be', 'what', 'I', 'will', 'give', 'but', 'only', 'to', 'my', 'wife', 'of', 'my', 'liking.be', 'that', 'and', 'see', '..', 'no', 'one', 'can', 'give', 'you', 'that.do', 'not', 'call', 'me.i', 'will', 'wait', 'till', 'I', 'come', '.']","['want', 'come', 'back', '?', '.a', 'beautiful', 'necklace', 'token', 'heart', 'you.that', 'give', 'wife', 'liking.be', 'see', '..', 'one', 'give', 'that.do', 'call', 'me.i', 'wait', 'till', 'come', '.']"
0,are you willing to gone for aptitude class.,41,"['are', 'you', 'willing', 'to', 'gone', 'for', 'aptitude', 'class', '.']","['be', 'you', 'willing', 'to', 'gone', 'for', 'aptitude', 'class', '.']","['willing', 'gone', 'aptitude', 'class', '.']"
0,"it wont b until to.15 as trying to sort house out, is that ok?",60,"['it', 'wont', 'b', 'until', 'to.15', 'as', 'trying', 'to', 'sort', 'house', 'out', ',', 'is', 'that', 'ok', '?']","['it', 'will', 'not', 'b', 'until', 'to.15', 'as', 'try', 'to', 'sort', 'house', 'out', ',', 'be', 'that', 'ok', '?']","['b', 'to.15', 'try', 'sort', 'house', ',', 'ok', '?']"
0,"yar lot he want to gone c horse racing today mah, so eat earlier lot. i ate chicken rice. you?",88,"['yar', 'lot', 'he', 'want', 'to', 'gone', 'c', 'horse', 'racing', 'today', 'mah', ',', 'so', 'eat', 'earlier', 'lot', '.', 'i', 'ate', 'chicken', 'rice', '.', 'you', '?']","['yar', 'lot', 'he', 'want', 'to', 'gone', 'c', 'horse', 'racing', 'today', 'mah', ',', 'so', 'eat', 'early', 'lot', '.', 'I', 'eat', 'chicken', 'rice', '.', 'you', '?']","['yar', 'lot', 'want', 'gone', 'c', 'horse', 'racing', 'today', 'mah', ',', 'eat', 'early', 'lot', '.', 'eat', 'chicken', 'rice', '.', '?']"
